date,cases,deaths,county,fips,confirmed_cases,confirmed_deaths,new_confirmed_cases,new_deaths
3/29/2020,22,0,Nevada,57,17,0,5,0
3/30/2020,25,0,Nevada,57,21,0,4,0
3/31/2020,31,0,Nevada,57,26,0,5,0
4/1/2020,26,0,Nevada,57,26,0,0,0
4/2/2020,34,0,Nevada,57,30,0,4,0
4/3/2020,32,2,Nevada,57,31,1,1,1
4/4/2020,31,1,Nevada,57,31,1,0,0
4/5/2020,31,1,Nevada,57,31,1,0,0
4/6/2020,33,1,Nevada,57,32,1,1,0
4/7/2020,36,1,Nevada,57,34,1,2,0
4/8/2020,34,1,Nevada,57,34,1,0,0
4/9/2020,34,1,Nevada,57,34,1,0,0
4/10/2020,34,1,Nevada,57,34,1,0,0
4/11/2020,34,1,Nevada,57,34,1,0,0
4/12/2020,34,1,Nevada,57,34,1,0,0
4/13/2020,34,1,Nevada,57,34,1,0,0
4/14/2020,34,1,Nevada,57,34,1,0,0
4/15/2020,34,1,Nevada,57,34,1,0,0
4/16/2020,34,1,Nevada,57,34,1,0,0
4/17/2020,38,1,Nevada,57,36,1,2,0
4/18/2020,36,1,Nevada,57,36,1,0,0
4/19/2020,36,1,Nevada,57,36,1,0,0
4/20/2020,40,1,Nevada,57,38,1,2,0
1/26/2020,1,0,Orange,59,1,0,,
1/27/2020,1,0,Orange,59,1,0,0,0
1/28/2020,1,0,Orange,59,1,0,0,0
1/29/2020,1,0,Orange,59,1,0,0,0
1/30/2020,1,0,Orange,59,1,0,0,0
1/31/2020,1,0,Orange,59,1,0,0,0
2/1/2020,1,0,Orange,59,1,0,0,0
2/2/2020,1,0,Orange,59,1,0,0,0
2/3/2020,1,0,Orange,59,1,0,0,0
2/4/2020,1,0,Orange,59,1,0,0,0
2/5/2020,1,0,Orange,59,1,0,0,0
2/6/2020,1,0,Orange,59,1,0,0,0
2/7/2020,1,0,Orange,59,1,0,0,0
2/8/2020,1,0,Orange,59,1,0,0,0
2/9/2020,1,0,Orange,59,1,0,0,0
2/10/2020,1,0,Orange,59,1,0,0,0
2/11/2020,1,0,Orange,59,1,0,0,0
2/12/2020,1,0,Orange,59,1,0,0,0
2/13/2020,1,0,Orange,59,1,0,0,0
2/14/2020,1,0,Orange,59,1,0,0,0
2/15/2020,1,0,Orange,59,1,0,0,0
2/16/2020,1,0,Orange,59,1,0,0,0
2/17/2020,1,0,Orange,59,1,0,0,0
2/18/2020,1,0,Orange,59,1,0,0,0
2/19/2020,1,0,Orange,59,1,0,0,0
2/20/2020,1,0,Orange,59,1,0,0,0
2/21/2020,1,0,Orange,59,1,0,0,0
2/22/2020,1,0,Orange,59,1,0,0,0
2/23/2020,1,0,Orange,59,1,0,0,0
2/24/2020,1,0,Orange,59,1,0,0,0
2/25/2020,1,0,Orange,59,1,0,0,0
2/26/2020,1,0,Orange,59,1,0,0,0
2/27/2020,1,0,Orange,59,1,0,0,0
2/28/2020,1,0,Orange,59,1,0,0,0
2/29/2020,1,0,Orange,59,1,0,0,0
3/1/2020,1,0,Orange,59,1,0,0,0
3/2/2020,1,0,Orange,59,1,0,0,0
3/3/2020,5,0,Orange,59,3,0,2,0
3/4/2020,3,0,Orange,59,3,0,0,0
3/5/2020,3,0,Orange,59,3,0,0,0
3/6/2020,5,0,Orange,59,4,0,1,0
3/7/2020,4,0,Orange,59,4,0,0,0
3/8/2020,4,0,Orange,59,4,0,0,0
3/9/2020,6,0,Orange,59,5,0,1,0
3/10/2020,5,0,Orange,59,5,0,0,0
3/11/2020,7,0,Orange,59,6,0,1,0
3/12/2020,6,0,Orange,59,6,0,0,0
3/13/2020,6,0,Orange,59,6,0,0,0
3/14/2020,22,0,Orange,59,14,0,8,0
3/15/2020,20,0,Orange,59,17,0,3,0
3/16/2020,27,0,Orange,59,22,0,5,0
3/17/2020,36,0,Orange,59,29,0,7,0
3/18/2020,53,0,Orange,59,41,0,12,0
3/19/2020,61,0,Orange,59,51,0,10,0
3/20/2020,77,0,Orange,59,64,0,13,0
3/21/2020,90,0,Orange,59,77,0,13,0
3/22/2020,111,0,Orange,59,94,0,17,0
3/23/2020,150,0,Orange,59,122,0,28,0
3/24/2020,172,2,Orange,59,147,1,25,1
3/25/2020,221,1,Orange,59,184,1,37,0
3/26/2020,312,1,Orange,59,248,1,64,0
3/27/2020,384,5,Orange,59,316,3,68,2
3/28/2020,474,5,Orange,59,395,4,79,1
3/29/2020,445,4,Orange,59,420,4,25,0
3/30/2020,490,4,Orange,59,455,4,35,0
3/31/2020,533,10,Orange,59,494,7,39,3
4/1/2020,702,13,Orange,59,598,10,104,3
4/2/2020,708,16,Orange,59,653,13,55,3
4/3/2020,767,13,Orange,59,710,13,57,0
4/4/2020,854,15,Orange,59,782,14,72,1
4/5/2020,880,14,Orange,59,831,14,49,0
4/6/2020,931,14,Orange,59,881,14,50,0
4/7/2020,981,16,Orange,59,931,15,50,1
4/8/2020,1101,19,Orange,59,1016,17,85,2
4/9/2020,1142,17,Orange,59,1079,17,63,0
4/10/2020,1197,17,Orange,59,1138,17,59,0
4/11/2020,1304,19,Orange,59,1221,18,83,1
4/12/2020,1333,20,Orange,59,1277,19,56,1
4/13/2020,1289,19,Orange,59,1283,19,6,0
4/14/2020,1315,19,Orange,59,1299,19,16,0
4/15/2020,1453,25,Orange,59,1376,22,77,3
4/16/2020,1474,28,Orange,59,1425,25,49,3
4/17/2020,1577,31,Orange,59,1501,28,76,3
4/18/2020,1611,36,Orange,59,1556,32,55,4
4/19/2020,1716,32,Orange,59,1636,32,80,0
4/20/2020,1716,34,Orange,59,1676,33,40,1
1/26/2020,0,0,Placer,61,0,0,,
1/31/2020,0,0,Placer,61,0,0,0,0
2/2/2020,0,0,Placer,61,0,0,0,0
2/20/2020,0,0,Placer,61,0,0,0,0
2/21/2020,0,0,Placer,61,0,0,0,0
2/26/2020,0,0,Placer,61,0,0,0,0
2/28/2020,0,0,Placer,61,0,0,0,0
2/29/2020,0,0,Placer,61,0,0,0,0
3/1/2020,0,0,Placer,61,0,0,0,0
3/2/2020,2,0,Placer,61,1,0,1,0
3/3/2020,3,0,Placer,61,2,0,1,0
3/4/2020,2,2,Placer,61,2,1,0,1
3/5/2020,2,1,Placer,61,2,1,0,0
3/6/2020,8,1,Placer,61,5,1,3,0
3/7/2020,5,1,Placer,61,5,1,0,0
3/8/2020,5,1,Placer,61,5,1,0,0
3/9/2020,5,1,Placer,61,5,1,0,0
3/10/2020,9,1,Placer,61,7,1,2,0
3/11/2020,7,1,Placer,61,7,1,0,0
3/12/2020,7,1,Placer,61,7,1,0,0
3/13/2020,7,1,Placer,61,7,1,0,0
3/14/2020,9,1,Placer,61,8,1,1,0
3/15/2020,8,1,Placer,61,8,1,0,0
3/16/2020,8,1,Placer,61,8,1,0,0
3/17/2020,8,1,Placer,61,8,1,0,0
3/18/2020,10,1,Placer,61,9,1,1,0
3/19/2020,9,1,Placer,61,9,1,0,0
3/20/2020,9,1,Placer,61,9,1,0,0
3/21/2020,15,1,Placer,61,12,1,3,0
3/22/2020,12,1,Placer,61,12,1,0,0
3/23/2020,28,1,Placer,61,20,1,8,0
3/24/2020,32,1,Placer,61,26,1,6,0
3/25/2020,34,1,Placer,61,30,1,4,0
3/26/2020,30,1,Placer,61,30,1,0,0
3/27/2020,52,1,Placer,61,41,1,11,0
3/28/2020,47,1,Placer,61,44,1,3,0
3/29/2020,62,3,Placer,61,53,2,9,1
3/30/2020,61,2,Placer,61,57,2,4,0
3/31/2020,77,2,Placer,61,67,2,10,0
4/1/2020,89,2,Placer,61,78,2,11,0
4/2/2020,102,2,Placer,61,90,2,12,0
4/3/2020,104,2,Placer,61,97,2,7,0
4/4/2020,105,2,Placer,61,101,2,4,0
4/5/2020,105,4,Placer,61,103,3,2,1
4/6/2020,109,3,Placer,61,106,3,3,0
4/7/2020,124,3,Placer,61,115,3,9,0
4/8/2020,119,5,Placer,61,117,4,2,1
4/9/2020,123,4,Placer,61,120,4,3,0
4/10/2020,126,4,Placer,61,123,4,3,0
4/11/2020,125,4,Placer,61,124,4,1,0
4/12/2020,124,4,Placer,61,124,4,0,0
4/13/2020,130,6,Placer,61,127,5,3,1
4/14/2020,129,5,Placer,61,128,5,1,0
4/15/2020,130,9,Placer,61,129,7,1,2
4/16/2020,131,9,Placer,61,130,8,1,1
4/17/2020,130,8,Placer,61,130,8,0,0
4/18/2020,132,8,Placer,61,131,8,1,0
4/19/2020,133,8,Placer,61,132,8,1,0
4/20/2020,132,8,Placer,61,132,8,0,0
3/31/2020,1,0,Plumas,63,1,0,,
4/1/2020,1,0,Plumas,63,1,0,0,0
4/2/2020,3,0,Plumas,63,2,0,1,0
4/3/2020,2,0,Plumas,63,2,0,0,0
4/4/2020,4,0,Plumas,63,3,0,1,0
4/5/2020,3,0,Plumas,63,3,0,0,0
4/6/2020,3,0,Plumas,63,3,0,0,0
4/7/2020,3,0,Plumas,63,3,0,0,0
4/8/2020,3,0,Plumas,63,3,0,0,0
4/9/2020,3,0,Plumas,63,3,0,0,0
4/10/2020,5,0,Plumas,63,4,0,1,0
4/11/2020,4,0,Plumas,63,4,0,0,0
4/12/2020,4,0,Plumas,63,4,0,0,0
4/13/2020,4,0,Plumas,63,4,0,0,0
4/14/2020,4,0,Plumas,63,4,0,0,0
4/15/2020,4,0,Plumas,63,4,0,0,0
4/16/2020,4,0,Plumas,63,4,0,0,0
4/17/2020,4,0,Plumas,63,4,0,0,0
4/18/2020,4,0,Plumas,63,4,0,0,0
4/19/2020,4,0,Plumas,63,4,0,0,0
4/20/2020,4,0,Plumas,63,4,0,0,0
1/26/2020,0,0,Riverside,65,0,0,,
1/31/2020,0,0,Riverside,65,0,0,0,0
2/2/2020,0,0,Riverside,65,0,0,0,0
2/20/2020,0,0,Riverside,65,0,0,0,0
2/21/2020,0,0,Riverside,65,0,0,0,0
2/26/2020,0,0,Riverside,65,0,0,0,0
2/28/2020,0,0,Riverside,65,0,0,0,0
2/29/2020,0,0,Riverside,65,0,0,0,0
3/1/2020,0,0,Riverside,65,0,0,0,0
3/2/2020,0,0,Riverside,65,0,0,0,0
3/3/2020,0,0,Riverside,65,0,0,0,0
3/4/2020,0,0,Riverside,65,0,0,0,0
3/5/2020,0,0,Riverside,65,0,0,0,0
3/6/2020,0,0,Riverside,65,0,0,0,0
3/7/2020,4,0,Riverside,65,2,0,2,0
3/8/2020,2,0,Riverside,65,2,0,0,0
3/9/2020,10,0,Riverside,65,6,0,4,0
3/10/2020,6,0,Riverside,65,6,0,0,0
3/11/2020,8,0,Riverside,65,7,0,1,0
3/12/2020,9,0,Riverside,65,8,0,1,0
3/13/2020,16,0,Riverside,65,12,0,4,0
3/14/2020,16,0,Riverside,65,14,0,2,0
3/15/2020,14,0,Riverside,65,14,0,0,0
3/16/2020,16,4,Riverside,65,15,2,1,2
3/17/2020,17,4,Riverside,65,16,3,1,1
3/18/2020,16,3,Riverside,65,16,3,0,0
3/19/2020,28,3,Riverside,65,22,3,6,0
3/20/2020,34,5,Riverside,65,28,4,6,1
3/21/2020,32,6,Riverside,65,30,5,2,1
3/22/2020,60,7,Riverside,65,45,6,15,1
3/23/2020,51,6,Riverside,65,48,6,3,0
3/24/2020,70,6,Riverside,65,59,6,11,0
3/25/2020,155,10,Riverside,65,107,8,48,2
3/26/2020,107,8,Riverside,65,107,8,0,0
3/27/2020,263,8,Riverside,65,185,8,78,0
3/28/2020,205,8,Riverside,65,195,8,10,0
3/29/2020,271,8,Riverside,65,233,8,38,0
3/30/2020,349,10,Riverside,65,291,9,58,1
3/31/2020,451,17,Riverside,65,371,13,80,4
4/1/2020,487,13,Riverside,65,429,13,58,0
4/2/2020,557,15,Riverside,65,493,14,64,1
4/3/2020,783,16,Riverside,65,638,15,145,1
4/4/2020,692,21,Riverside,65,665,18,27,3
4/5/2020,933,20,Riverside,65,799,19,134,1
4/6/2020,1093,31,Riverside,65,946,25,147,6
4/7/2020,1086,31,Riverside,65,1016,28,70,3
4/8/2020,1342,36,Riverside,65,1179,32,163,4
4/9/2020,1381,34,Riverside,65,1280,33,101,1
4/10/2020,1420,45,Riverside,65,1350,39,70,6
4/11/2020,1512,43,Riverside,65,1431,41,81,2
4/12/2020,1807,41,Riverside,65,1619,41,188,0
4/13/2020,1883,59,Riverside,65,1751,50,132,9
4/14/2020,2171,50,Riverside,65,1961,50,210,0
4/15/2020,2249,58,Riverside,65,2105,54,144,4
4/16/2020,2423,64,Riverside,65,2264,59,159,5
4/17/2020,2650,79,Riverside,65,2457,69,193,10
4/18/2020,2747,79,Riverside,65,2602,74,145,5
4/19/2020,2674,76,Riverside,65,2638,75,36,1
4/20/2020,3056,95,Riverside,65,2847,85,209,10
1/26/2020,0,0,Sacramento,67,0,0,,
1/31/2020,0,0,Sacramento,67,0,0,0,0
2/2/2020,0,0,Sacramento,67,0,0,0,0
2/20/2020,0,0,Sacramento,67,0,0,0,0
2/21/2020,2,0,Sacramento,67,1,0,1,0
2/22/2020,1,0,Sacramento,67,1,0,0,0
2/23/2020,1,0,Sacramento,67,1,0,0,0
2/24/2020,1,0,Sacramento,67,1,0,0,0
2/25/2020,1,0,Sacramento,67,1,0,0,0
2/26/2020,1,0,Sacramento,67,1,0,0,0
2/27/2020,1,0,Sacramento,67,1,0,0,0
2/28/2020,1,0,Sacramento,67,1,0,0,0
2/29/2020,1,0,Sacramento,67,1,0,0,0
3/1/2020,1,0,Sacramento,67,1,0,0,0
3/2/2020,1,0,Sacramento,67,1,0,0,0
3/3/2020,1,0,Sacramento,67,1,0,0,0
3/4/2020,1,0,Sacramento,67,1,0,0,0
3/5/2020,5,0,Sacramento,67,3,0,2,0
3/6/2020,3,0,Sacramento,67,3,0,0,0
3/7/2020,3,0,Sacramento,67,3,0,0,0
3/8/2020,3,0,Sacramento,67,3,0,0,0
3/9/2020,17,0,Sacramento,67,10,0,7,0
3/10/2020,10,2,Sacramento,67,10,1,0,1
3/11/2020,10,1,Sacramento,67,10,1,0,0
3/12/2020,24,1,Sacramento,67,17,1,7,0
3/13/2020,17,1,Sacramento,67,17,1,0,0
3/14/2020,41,1,Sacramento,67,29,1,12,0
3/15/2020,35,1,Sacramento,67,32,1,3,0
3/16/2020,34,3,Sacramento,67,33,2,1,1
3/17/2020,47,2,Sacramento,67,40,2,7,0
3/18/2020,40,2,Sacramento,67,40,2,0,0
3/19/2020,50,4,Sacramento,67,45,3,5,1
3/20/2020,61,3,Sacramento,67,53,3,8,0
3/21/2020,53,3,Sacramento,67,53,3,0,0
3/22/2020,53,3,Sacramento,67,53,3,0,0
3/23/2020,123,5,Sacramento,67,88,4,35,1
3/24/2020,88,4,Sacramento,67,88,4,0,0
3/25/2020,138,6,Sacramento,67,113,5,25,1
3/26/2020,113,5,Sacramento,67,113,5,0,0
3/27/2020,215,7,Sacramento,67,164,6,51,1
3/28/2020,164,6,Sacramento,67,164,6,0,0
3/29/2020,164,6,Sacramento,67,164,6,0,0
3/30/2020,284,8,Sacramento,67,224,7,60,1
3/31/2020,224,7,Sacramento,67,224,7,0,0
4/1/2020,404,11,Sacramento,67,314,9,90,2
4/2/2020,368,9,Sacramento,67,341,9,27,0
4/3/2020,439,11,Sacramento,67,390,10,49,1
4/4/2020,390,10,Sacramento,67,390,10,0,0
4/5/2020,494,22,Sacramento,67,442,16,52,6
4/6/2020,482,20,Sacramento,67,462,18,20,2
4/7/2020,588,24,Sacramento,67,525,21,63,3
4/8/2020,635,23,Sacramento,67,580,22,55,1
4/9/2020,646,22,Sacramento,67,613,22,33,0
4/10/2020,693,26,Sacramento,67,653,24,40,2
4/11/2020,745,28,Sacramento,67,699,26,46,2
4/12/2020,715,26,Sacramento,67,707,26,8,0
4/13/2020,771,28,Sacramento,67,739,27,32,1
4/14/2020,893,29,Sacramento,67,816,28,77,1
4/15/2020,890,36,Sacramento,67,853,32,37,4
4/16/2020,905,32,Sacramento,67,879,32,26,0
4/17/2020,913,32,Sacramento,67,896,32,17,0
4/18/2020,932,34,Sacramento,67,914,33,18,1
4/19/2020,936,35,Sacramento,67,925,34,11,1
4/20/2020,955,34,Sacramento,67,940,34,15,0
1/26/2020,0,0,San Benito,69,0,0,,
1/31/2020,0,0,San Benito,69,0,0,0,0
2/2/2020,4,0,San Benito,69,2,0,2,0
2/3/2020,2,0,San Benito,69,2,0,0,0
2/4/2020,2,0,San Benito,69,2,0,0,0
2/5/2020,2,0,San Benito,69,2,0,0,0
2/6/2020,2,0,San Benito,69,2,0,0,0
2/7/2020,2,0,San Benito,69,2,0,0,0
2/8/2020,2,0,San Benito,69,2,0,0,0
2/9/2020,2,0,San Benito,69,2,0,0,0
2/10/2020,2,0,San Benito,69,2,0,0,0
2/11/2020,2,0,San Benito,69,2,0,0,0
2/12/2020,2,0,San Benito,69,2,0,0,0
2/13/2020,2,0,San Benito,69,2,0,0,0
2/14/2020,2,0,San Benito,69,2,0,0,0
2/15/2020,2,0,San Benito,69,2,0,0,0
2/16/2020,2,0,San Benito,69,2,0,0,0
2/17/2020,2,0,San Benito,69,2,0,0,0
2/18/2020,2,0,San Benito,69,2,0,0,0
2/19/2020,2,0,San Benito,69,2,0,0,0
2/20/2020,2,0,San Benito,69,2,0,0,0
2/21/2020,2,0,San Benito,69,2,0,0,0
2/22/2020,2,0,San Benito,69,2,0,0,0
2/23/2020,2,0,San Benito,69,2,0,0,0
2/24/2020,2,0,San Benito,69,2,0,0,0
2/25/2020,2,0,San Benito,69,2,0,0,0
2/26/2020,2,0,San Benito,69,2,0,0,0
2/27/2020,2,0,San Benito,69,2,0,0,0
2/28/2020,2,0,San Benito,69,2,0,0,0
2/29/2020,2,0,San Benito,69,2,0,0,0
3/1/2020,2,0,San Benito,69,2,0,0,0
3/2/2020,2,0,San Benito,69,2,0,0,0
3/3/2020,2,0,San Benito,69,2,0,0,0
3/4/2020,2,0,San Benito,69,2,0,0,0
3/5/2020,2,0,San Benito,69,2,0,0,0
3/6/2020,2,0,San Benito,69,2,0,0,0
3/7/2020,2,0,San Benito,69,2,0,0,0
3/8/2020,2,0,San Benito,69,2,0,0,0
3/9/2020,2,0,San Benito,69,2,0,0,0
3/10/2020,2,0,San Benito,69,2,0,0,0
3/11/2020,2,0,San Benito,69,2,0,0,0
3/12/2020,2,0,San Benito,69,2,0,0,0
3/13/2020,4,0,San Benito,69,3,0,1,0
3/14/2020,3,0,San Benito,69,3,0,0,0
3/15/2020,3,0,San Benito,69,3,0,0,0
3/16/2020,3,2,San Benito,69,3,1,0,1
3/17/2020,5,1,San Benito,69,4,1,1,0
3/18/2020,6,1,San Benito,69,5,1,1,0
3/19/2020,5,1,San Benito,69,5,1,0,0
3/20/2020,5,1,San Benito,69,5,1,0,0
3/21/2020,5,1,San Benito,69,5,1,0,0
3/22/2020,7,1,San Benito,69,6,1,1,0
3/23/2020,6,1,San Benito,69,6,1,0,0
3/24/2020,8,1,San Benito,69,7,1,1,0
3/25/2020,11,1,San Benito,69,9,1,2,0
3/26/2020,15,1,San Benito,69,12,1,3,0
3/27/2020,16,1,San Benito,69,14,1,2,0
3/28/2020,14,1,San Benito,69,14,1,0,0
3/29/2020,14,1,San Benito,69,14,1,0,0
3/30/2020,20,1,San Benito,69,17,1,3,0
3/31/2020,25,1,San Benito,69,21,1,4,0
4/1/2020,25,1,San Benito,69,23,1,2,0
4/2/2020,23,1,San Benito,69,23,1,0,0
4/3/2020,23,3,San Benito,69,23,2,0,1
4/4/2020,23,2,San Benito,69,23,2,0,0
4/5/2020,23,2,San Benito,69,23,2,0,0
4/6/2020,37,2,San Benito,69,30,2,7,0
4/7/2020,32,2,San Benito,69,31,2,1,0
4/8/2020,35,2,San Benito,69,33,2,2,0
4/9/2020,35,2,San Benito,69,34,2,1,0
4/10/2020,36,2,San Benito,69,35,2,1,0
4/11/2020,35,2,San Benito,69,35,2,0,0
4/12/2020,35,2,San Benito,69,35,2,0,0
4/13/2020,41,2,San Benito,69,38,2,3,0
4/14/2020,40,2,San Benito,69,39,2,1,0
4/15/2020,43,2,San Benito,69,41,2,2,0
4/16/2020,43,2,San Benito,69,42,2,1,0
4/17/2020,46,2,San Benito,69,44,2,2,0
4/18/2020,44,2,San Benito,69,44,2,0,0
4/19/2020,44,2,San Benito,69,44,2,0,0
4/20/2020,44,2,San Benito,69,44,2,0,0
3/15/2020,1,0,San Bernardino,71,1,0,,
3/16/2020,3,0,San Bernardino,71,2,0,1,0
3/17/2020,4,0,San Bernardino,71,3,0,1,0
3/18/2020,7,0,San Bernardino,71,5,0,2,0
3/19/2020,5,0,San Bernardino,71,5,0,0,0
3/20/2020,13,0,San Bernardino,71,9,0,4,0
3/21/2020,11,0,San Bernardino,71,10,0,1,0
3/22/2020,24,0,San Bernardino,71,17,0,7,0
3/23/2020,17,0,San Bernardino,71,17,0,0,0
3/24/2020,59,2,San Bernardino,71,38,1,21,1
3/25/2020,70,3,San Bernardino,71,54,2,16,1
3/26/2020,56,4,San Bernardino,71,55,3,1,1
3/27/2020,73,3,San Bernardino,71,64,3,9,0
3/28/2020,88,3,San Bernardino,71,76,3,12,0
3/29/2020,146,3,San Bernardino,71,111,3,35,0
3/30/2020,111,3,San Bernardino,71,111,3,0,0
3/31/2020,255,9,San Bernardino,71,183,6,72,3
4/1/2020,325,6,San Bernardino,71,254,6,71,0
4/2/2020,354,10,San Bernardino,71,304,8,50,2
4/3/2020,402,18,San Bernardino,71,353,13,49,5
4/4/2020,391,13,San Bernardino,71,372,13,19,0
4/5/2020,374,13,San Bernardino,71,373,13,1,0
4/6/2020,687,19,San Bernardino,71,530,16,157,3
4/7/2020,564,18,San Bernardino,71,547,17,17,1
4/8/2020,735,23,San Bernardino,71,641,20,94,3
4/9/2020,817,28,San Bernardino,71,729,24,88,4
4/10/2020,891,26,San Bernardino,71,810,25,81,1
4/11/2020,810,25,San Bernardino,71,810,25,0,0
4/12/2020,964,37,San Bernardino,71,887,31,77,6
4/13/2020,1067,31,San Bernardino,71,977,31,90,0
4/14/2020,977,31,San Bernardino,71,977,31,0,0
4/15/2020,1015,47,San Bernardino,71,996,39,19,8
4/16/2020,1068,55,San Bernardino,71,1032,47,36,8
4/17/2020,1160,63,San Bernardino,71,1096,55,64,8
4/18/2020,1342,59,San Bernardino,71,1219,57,123,2
4/19/2020,1353,57,San Bernardino,71,1286,57,67,0
4/20/2020,1526,63,San Bernardino,71,1406,60,120,3
1/26/2020,0,0,San Diego,73,0,0,,
1/31/2020,0,0,San Diego,73,0,0,0,0
2/2/2020,0,0,San Diego,73,0,0,0,0
2/20/2020,0,0,San Diego,73,0,0,0,0
2/21/2020,0,0,San Diego,73,0,0,0,0
2/26/2020,0,0,San Diego,73,0,0,0,0
2/28/2020,0,0,San Diego,73,0,0,0,0
2/29/2020,0,0,San Diego,73,0,0,0,0
3/1/2020,0,0,San Diego,73,0,0,0,0
3/2/2020,0,0,San Diego,73,0,0,0,0
3/3/2020,0,0,San Diego,73,0,0,0,0
3/4/2020,0,0,San Diego,73,0,0,0,0
3/5/2020,0,0,San Diego,73,0,0,0,0
3/6/2020,0,0,San Diego,73,0,0,0,0
3/7/2020,0,0,San Diego,73,0,0,0,0
3/8/2020,2,0,San Diego,73,1,0,1,0
3/9/2020,3,0,San Diego,73,2,0,1,0
3/10/2020,2,0,San Diego,73,2,0,0,0
3/11/2020,6,0,San Diego,73,4,0,2,0
3/12/2020,6,0,San Diego,73,5,0,1,0
3/13/2020,15,0,San Diego,73,10,0,5,0
3/14/2020,28,0,San Diego,73,19,0,9,0
3/15/2020,31,0,San Diego,73,25,0,6,0
3/16/2020,49,0,San Diego,73,37,0,12,0
3/17/2020,63,0,San Diego,73,50,0,13,0
3/18/2020,68,0,San Diego,73,59,0,9,0
3/19/2020,81,0,San Diego,73,70,0,11,0
3/20/2020,130,0,San Diego,73,100,0,30,0
3/21/2020,136,0,San Diego,73,118,0,18,0
3/22/2020,168,2,San Diego,73,143,1,25,1
3/23/2020,251,1,San Diego,73,197,1,54,0
3/24/2020,267,3,San Diego,73,232,2,35,1
3/25/2020,334,2,San Diego,73,283,2,51,0
3/26/2020,399,4,San Diego,73,341,3,58,1
3/27/2020,493,9,San Diego,73,417,6,76,3
